;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
hsa-miR-4454;16,20050292;0,272683981;0,77597626;0,351407633;0,725282557;0,851418654
hsa-miR-4466;3,253532673;0,190827252;1,379566308;0,138324088;0,889984289;0,94791631
hsa-miR-4473;0,233296185;0,666977427;5,39771668;0,123566587;0,901658449;
hsa-miR-4482-5p;0,275725645;2,073440985;5,391949172;0,384543867;0,700575389;
hsa-miR-4485-3p;27,13336893;1,060518964;0,676780137;1,567006632;0,117113141;0,343701611
hsa-miR-4488;2,801961871;0,734141069;2,115832245;0,346975083;0,728610038;
hsa-miR-450a-5p;0,64139948;-0,890476748;4,742233104;-0,187775828;0,851052385;
hsa-miR-4516;0,358968581;2,189805365;5,367819561;0,407950629;0,683309922;
hsa-miR-451a;0,720498814;-1,964092607;3,830150092;-0,512797817;0,608092757;
hsa-miR-452-5p;7,964841384;0,603708337;0,894545126;0,674877454;0,499753626;0,764697645
hsa-miR-454-3p;132,8956365;-0,260059393;0,272820786;-0,953224262;0,340476456;0,643442074
hsa-miR-454-5p;4,901773322;-0,50542486;1,171730242;-0,431349164;0,666214508;0,845461766
hsa-miR-4646-3p;0,692056755;-2,358336621;4,486087297;-0,525700118;0,599096582;
hsa-miR-4659b-3p;2,525703869;0,198923454;1,507834229;0,131926607;0,895042343;
hsa-miR-4662a-5p;0,893589559;2,007828828;3,642807425;0,55117622;0,58151288;
hsa-miR-4685-3p;0,732608495;0,582145269;3,615612379;0,161008761;0,8720865;
hsa-miR-4687-5p;6,581709427;1,668305096;1,159925411;1,438286531;0,150352772;0,401933153
hsa-miR-4710;1,652377371;0,72613536;1,965768407;0,369390085;0,711836987;
hsa-miR-4719;0,427227886;0,66697343;5,39771668;0,123565846;0,901659036;
hsa-miR-4742-5p;2,09126571;-0,142194081;1,69496517;-0,083892037;0,933142271;
hsa-miR-4777-3p;0,274059538;0,666989374;5,39771668;0,1235688;0,901656697;
hsa-miR-4785;0,21530278;0,666992203;5,39771668;0,123569324;0,901656282;
hsa-miR-484;125,8961334;0,465437192;0,337234721;1,38015798;0,167538009;0,429413032
hsa-miR-485-3p;23,10623786;3,959275665;0,656672782;6,029297654;1,64674E-09;6,3517E-08
hsa-miR-485-5p;5,474303899;5,120971504;1,598815961;3,202977471;0,001360146;0,011476234
hsa-miR-486-3p;38,45827146;0,455157081;0,478137743;0,951937151;0,341128857;0,643442074
hsa-miR-486-5p;385,7180652;0,347685908;0,214367005;1,621918954;0,104820703;0,31799539
hsa-miR-487a-3p;1,676424587;3,563046632;2,137490624;1,666929713;0,095528382;
hsa-miR-487a-5p;6,924792203;4,716622615;1,456695806;3,237891258;0,001204167;0,010487906
hsa-miR-490-3p;0,82811505;0,115932661;3,421254637;0,033886008;0,972968051;
hsa-miR-491-5p;4,126094174;1,156083353;1,39808789;0,826903202;0,408291928;0,702158093
hsa-miR-493-3p;1,117887452;3,68995337;3,408556343;1,082556073;0,279005514;
hsa-miR-493-5p;6,947751014;2,455323847;1,05652398;2,323964144;0,020127416;0,098996323
hsa-miR-494-3p;15,28654872;3,439872907;0,842600186;4,082449737;4,45635E-05;0,000752008
hsa-miR-495-5p;1,383912988;1,772185349;2,510289648;0,705968473;0,480207744;
hsa-miR-496;1,474877859;6,01342397;2,941665019;2,044224591;0,040931365;
hsa-miR-497-5p;4,078856181;-2,191928319;1,584136567;-1,383673835;0,166458349;0,429413032
hsa-miR-501-3p;0,881773889;0,280412083;3,310789331;0,084696444;0,932502723;
hsa-miR-5010-5p;2,737609761;1,044725451;1,784008727;0,585605572;0,558140603;
hsa-miR-503-5p;2,004763882;-1,826721732;5,30057732;-0,344626938;0,730374851;
hsa-miR-504-5p;0,130139731;0,666989991;5,39771668;0,123568915;0,901656606;
hsa-miR-505-3p;74,41830861;0,074151356;0,343589784;0,215813623;0,829133029;0,918888364
hsa-miR-505-5p;17,22450059;0,75274659;0,699918707;1,075477169;0,282161149;0,580694779
hsa-miR-5100;5,250839616;0,358981319;1,121504598;0,32008903;0,748900841;0,860439264
hsa-miR-5187-5p;4,953438285;0,716148103;1,559393627;0,459247807;0,646056224;0,838630675
hsa-miR-5189-5p;1,283797781;1,506042391;2,462576737;0,611571761;0,540821127;
hsa-miR-5193;3,245206106;-1,940301334;1,991232428;-0,974422326;0,329846888;0,643442074
hsa-miR-532-3p;22,23155174;0,354506304;0,636462639;0,55699468;0,577531064;0,831931032
hsa-miR-532-5p;27,97244099;0,306048909;0,506095798;0,604725251;0,545361568;0,804631821
hsa-miR-539-5p;16,70866496;3,658290483;0,768343863;4,761267267;1,92381E-06;4,72208E-05
hsa-miR-542-3p;1,810899401;-2,456608802;2,272956108;-1,08079905;0,279786511;
hsa-miR-542-5p;0,8571308;2,047978085;3,674247058;0,557387147;0,577262945;
hsa-miR-543;4,571813875;3,447524789;1,558623014;2,211904198;0,026973285;0,121606949
hsa-miR-545-3p;0,286998721;-2,297916492;5,281581294;-0,435081155;0,663503521;
hsa-miR-545-5p;15,24744875;-0,647285216;0,672703243;-0,962215097;0,335941567;0,643442074
hsa-miR-548a-3p;0,767414478;0,691430603;3,119999704;0,221612394;0,824615633;
hsa-miR-548am-5p;2,02691989;-4,447011242;2,499981787;-1,778817456;0,075269694;
hsa-miR-548ax;3,640701759;-0,686382544;1,420300691;-0,483265655;0,628907123;0,831931032
hsa-miR-548b-3p;0,274059538;0,666989374;5,39771668;0,1235688;0,901656697;
hsa-miR-548d-3p;3,200567949;1,400071212;1,957158036;0,715359305;0,474387052;
hsa-miR-548j-5p;0,724683475;-1,466817079;3,187005788;-0,460249267;0,645337311;
hsa-miR-550a-5p;1,476073066;3,415684637;2,398630693;1,424014396;0,154442305;
hsa-miR-551b-3p;0,651828397;-2,416132941;3,607214168;-0,669805791;0,502981601;
hsa-miR-556-3p;31,48583706;0,335123557;0,633555868;0,528956599;0,596835558;0,831931032
hsa-miR-556-5p;1,118344836;-0,892427323;2,63335219;-0,338894025;0,734689566;
hsa-miR-5583-3p;0,410512376;0,666941402;5,39771668;0,123559913;0,901663734;
hsa-miR-5584-5p;0,734938788;-0,74200999;4,245620717;-0,174770673;0,861259833;
hsa-miR-5586-3p;1,899645908;-2,500211627;2,242464865;-1,114939041;0,264876545;
hsa-miR-5586-5p;0,903060745;1,570045201;3,375146954;0,465178323;0,641803761;
hsa-miR-5684;1,576968857;0,639186391;2,730969695;0,234051074;0,814945328;
hsa-miR-5690;1,276624626;2,039631324;2,823673604;0,722332539;0,470090052;
hsa-miR-574-3p;417,1435126;0,622262024;0,222538386;2,796200844;0,005170726;0,034451329
hsa-miR-574-5p;31,19386575;1,43975531;0,515593632;2,792422603;0,005231498;0,034451329
hsa-miR-576-5p;13,13578744;-0,663749557;0,790770018;-0,839371172;0,401261056;0,694490288
hsa-miR-584-5p;0,598939701;0,189314484;3,314850687;0,057111014;0,954456763;
hsa-miR-589-3p;1,345439621;1,967025502;2,537438649;0,775201206;0,438220775;
hsa-miR-590-3p;23,65679222;-1,220553407;0,559598435;-2,181123696;0,029174269;0,129132008
hsa-miR-590-5p;18,34097448;0,083880776;0,68314142;0,12278684;0,902275895;0,94791631
hsa-miR-592;0,320420914;0,666979422;5,39771668;0,123566957;0,901658157;
hsa-miR-598-3p;10,33922661;-0,651475446;0,904548893;-0,720221374;0,471388706;0,749883544
hsa-miR-6073;15,20234617;0,120407473;0,67460974;0,178484635;0,858342387;0,933812625
hsa-miR-624-3p;0,365577234;2,759091537;5,331171163;0,517539477;0,604779618;
hsa-miR-624-5p;0,267432563;-0,130783097;5,2762931;-0,024786928;0,980224918;
hsa-miR-625-3p;148,8933667;0,181481632;0,268945211;0,674790346;0,499808975;0,764697645
hsa-miR-625-5p;189,0601688;0,238487387;0,249204473;0,956994808;0,338569876;0,643442074
hsa-miR-627-5p;0,989250761;-2,654606679;2,960550792;-0,896659732;0,369900514;
hsa-miR-628-3p;29,60661349;-0,383774854;0,531104776;-0,722597255;0,469927355;0,749883544
hsa-miR-628-5p;4,02190451;0,212030449;1,455894871;0,145635824;0,884208886;0,94791631
hsa-miR-629-3p;0,439053986;0,704390636;4,531025738;0,155459421;0,876459143;
hsa-miR-629-5p;18,53489351;0,426183391;0,590130798;0,722184629;0,470180972;0,749883544
hsa-miR-641;1,350170797;0,10939867;2,193827993;0,049866567;0,96022872;
hsa-miR-6502-5p;0,332971742;0,666977422;5,39771668;0,123566586;0,90165845;
hsa-miR-6503-5p;0,088771542;-1,289618019;5,345005177;-0,241275355;0,809341711;
hsa-miR-6511a-3p;35,07822214;0,493070642;0,520159446;0,947922114;0,343169106;0,643442074
hsa-miR-6511b-3p;7,51948295;0,46184066;0,971281273;0,475496308;0,634433264;0,831931032
hsa-miR-6515-3p;0,792473217;0,667030568;3,771611255;0,176855599;0,859621816;
hsa-miR-6516-5p;0,901268244;-1,571609679;3,555436638;-0,442030006;0,658467493;
hsa-miR-652-3p;5,681873575;0,596199354;1,055452285;0,564875706;0,572158309;0,830552384
hsa-miR-654-3p;14,69094622;3,061046719;0,896969358;3,412654728;0,000643334;0,006896324
hsa-miR-654-5p;1,560590397;5,310025788;2,724446731;1,949029037;0,051291957;
hsa-miR-656-3p;1,062571808;4,876173648;3,193348454;1,526978254;0,126766419;
hsa-miR-660-5p;17,52492606;-0,601900317;0,66774352;-0,90139447;0,36737862;0,660828173
hsa-miR-664a-3p;222,7339494;0,453914158;0,347345486;1,306808859;0,191277636;0,447478924
hsa-miR-664a-5p;33,20305754;0,372671938;0,485670765;0,767334508;0,442882656;0,747364482
hsa-miR-664b-5p;3,860503044;2,16429971;1,44616154;1,496582263;0,134501988;0,370566702
hsa-miR-671-3p;4,441104737;-0,557577249;1,184425186;-0,470757676;0,637813792;0,831931032
hsa-miR-671-5p;1,231063421;0,808480129;2,452403089;0,329668533;0,741650433;
hsa-miR-6716-3p;0,225681178;3,426451112;5,282463611;0,64864642;0,516566944;
hsa-miR-6721-5p;17,99095788;0,240989618;0,63658726;0,37856494;0,705010962;0,851418654
hsa-miR-6738-3p;1,065456587;-0,982157116;2,767575192;-0,354880011;0,722679484;
hsa-miR-6741-3p;0,372680439;2,298575634;5,243946552;0,438329341;0,66114756;
hsa-miR-6748-5p;0,211076566;0,666986299;5,39771668;0,123568231;0,901657148;
hsa-miR-6766-5p;0,456765897;0,666979046;5,39771668;0,123566887;0,901658212;
hsa-miR-6767-5p;0,320420914;0,666979422;5,39771668;0,123566957;0,901658157;
hsa-miR-6782-3p;0,185103482;-0,710963965;5,387215994;-0,131972426;0,895006102;
hsa-miR-6785-3p;0,460789185;1,653910712;4,826793487;0,342652056;0,731860235;
hsa-miR-6793-3p;0,710787615;1,357962158;4,0801153;0,332824457;0,739266796;
hsa-miR-6799-3p;0,595471816;2,774854551;4,788931178;0,579430868;0,562298481;
hsa-miR-6802-3p;1,055298341;-0,65566874;3,347516015;-0,195867245;0,844714075;
hsa-miR-6809-3p;0,710767797;0,66700407;4,255380684;0,15674369;0,875446853;
hsa-miR-6810-3p;3,038907123;-1,3545743;2,035375953;-0,665515527;0,505720816;
hsa-miR-6810-5p;0,764296273;-1,271040092;3,332630133;-0,381392486;0,702912036;
hsa-miR-6826-3p;1,012645647;-0,123520375;2,852898141;-0,043296455;0,965465217;
hsa-miR-6828-3p;0,22149291;0,66696922;5,39771668;0,123565066;0,901659653;
hsa-miR-6852-5p;12,85796228;-0,034629538;0,805319883;-0,043000973;0,965700759;0,978140182
hsa-miR-6858-3p;2,536930808;2,800481845;2,04535588;1,369190502;0,170939734;
hsa-miR-6859-5p;0,698639491;0,683529169;4,173282714;0,163786931;0,86989888;
hsa-miR-6875-5p;0,270954305;2,624147805;5,345015879;0,490952294;0,62346019;
hsa-miR-6876-5p;2,523652631;-0,654449774;1,740037372;-0,376112482;0,706833275;
hsa-miR-6885-3p;0,806789971;4,006296241;3,885418272;1,031110671;0,302488924;
hsa-miR-6885-5p;3,899280556;2,891906251;1,704074202;1,697054182;0,089686417;0,291750997
hsa-miR-6886-5p;0,342860057;1,288969187;5,181593319;0,248759234;0,803547026;
hsa-miR-7-1-3p;83,21443335;-0,356314543;0,343920943;-1,036036187;0,300185261;0,604850899
hsa-miR-7-5p;36,73717511;-0,625273592;0,459145289;-1,361820772;0,173254454;0,433136136
hsa-miR-7109-3p;3,998533471;1,728461051;1,419016863;1,218069422;0,223197593;0,493961885
hsa-miR-7110-3p;1,218280567;1,682356719;2,833866023;0,593661347;0,552738641;
hsa-miR-744-3p;1,492989258;0,092314544;2,087897787;0,044214111;0,964733734;
hsa-miR-744-5p;735,9867665;0,951426814;0,228168136;4,169849618;3,04801E-05;0,000548887
hsa-miR-760;4,950164858;0,150773227;1,1536137;0,13069646;0,896015433;0,94791631
hsa-miR-766-3p;28,64654586;0,160231699;0,550383452;0,291127393;0,77095389;0,870952094
hsa-miR-769-5p;13,60598823;0,499951237;0,704155799;0,71000088;0,477703591;0,749883544
hsa-miR-7704;0,799044596;-2,296824592;3,625413391;-0,633534536;0,526384635;
hsa-miR-7706;0,088771542;-1,289618019;5,345005177;-0,241275355;0,809341711;
hsa-miR-7845-5p;0,594466858;0,05703691;3,750516036;0,01520775;0,987866439;
hsa-miR-7848-3p;0,747748272;0,49895495;3,600430055;0,138582042;0,889780435;
hsa-miR-7849-3p;0,720596404;2,007086199;4,58625264;0,437630972;0,661653816;
hsa-miR-7976;1,749513615;-2,928809961;2,679730174;-1,092949577;0,274415939;
hsa-miR-7977;5,032867836;-2,297233475;1,391233306;-1,651220874;0,098693482;0,306290117
hsa-miR-874-3p;2,499648799;0,523501747;1,540017576;0,33993232;0,733907497;
hsa-miR-874-5p;0,208533105;1,362956128;5,310891334;0,256634158;0,797461203;
hsa-miR-877-3p;7,731285161;0,86508403;1,029173475;0,840561918;0,4005934;0,694490288
hsa-miR-877-5p;67,54921002;0,342489178;0,352498694;0,971604104;0,33124754;0,643442074
hsa-miR-92a-1-5p;5,247953671;-0,927570559;1,303910169;-0,711376121;0,476851192;0,749883544
hsa-miR-92a-3p;1289,022356;-0,020041982;0,157602017;-0,127168307;0,898807189;0,94791631
hsa-miR-92b-3p;16,13207166;3,017249007;0,807194623;3,737944878;0,000185531;0,002504663
hsa-miR-93-3p;20,15522865;-0,222916858;0,632178398;-0,352617013;0,724375582;0,851418654
hsa-miR-93-5p;2193,950697;0,35255054;0,219972108;1,602705651;0,108999655;0,326998966
hsa-miR-937-3p;0,170845209;0,077237857;5,315285793;0,014531271;0,988406131;
hsa-miR-941;7,896103686;-1,267444733;1,092001846;-1,160661712;0,245779498;0,530883716
hsa-miR-942-5p;1,358121648;-2,525853444;2,803094119;-0,901094768;0,367537935;
hsa-miR-98-3p;118,6390408;-0,139950273;0,398227877;-0,351432637;0,725263801;0,851418654
hsa-miR-98-5p;1678,16998;-0,264227577;0,171920009;-1,536921615;0,124312506;0,353309227
hsa-miR-99a-5p;0,3521392;-2,193049129;5,281966721;-0,41519556;0,677998749;
hsa-miR-99b-3p;13,82740333;1,007546032;0,777056032;1,296619536;0,194762127;0,449451062
hsa-miR-99b-5p;54,23256137;-0,749899895;0,388363714;-1,93092163;0,053492745;0,212397663
