geneID;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;log10Pval;effect_size;significant;hgnc_symbol;gene_biotype
ENSG00000112592;11,2133844829911;-0,74328630766716;0,454776380362624;-1,63439954175828;0,102174984410907;0,173589143968292;NA;NA;NA;TBP;protein_coding
ENSG00000112619;0,395944671176411;-1,02873585732289;2,95488678399837;-0,348147300564549;0,727729562911924;NA;NA;NA;NA;PRPH2;protein_coding
ENSG00000112624;728,053914099798;0,0113220598532189;0,0484133710390917;0,233862249420245;0,815091921175031;0,875813896881166;NA;NA;NA;BICRAL;protein_coding
ENSG00000112640;7,93832450995217;1,42414128342934;0,456620110148404;3,11887551988563;0,00181542641110946;0,00479575143601417;NA;NA;NA;PPP2R5D;protein_coding
ENSG00000112651;12,9854881537342;-0,108030569363039;0,429451554343689;-0,25155472898017;0,801385254496136;0,865550683731772;NA;NA;NA;MRPL2;protein_coding
ENSG00000112655;437,446023161934;1,1618707313106;0,15827389139628;7,34088687060555;2,12183106043491e-13;1,84719644914996e-12;NA;NA;NA;PTK7;protein_coding
ENSG00000112658;249,694764831664;0,921855334700201;0,121055115561992;7,6151704157279;2,63343784684057e-14;2,48067123272798e-13;NA;NA;NA;SRF;protein_coding
ENSG00000112659;9,70127155965682;0,374151744731377;0,443335420546423;0,843947330601792;0,398698838044591;0,524903074789295;NA;NA;NA;CUL9;protein_coding
ENSG00000112667;0,756053354023251;-0,693180877422048;2,94852271939046;-0,235094297514976;0,814135544603771;NA;NA;NA;NA;DNPH1;protein_coding
ENSG00000112679;1982,28906059737;0,224161427581479;0,0441875512953424;5,07295428260373;3,91686627183792e-07;1,79439974790891e-06;NA;NA;NA;DUSP22;protein_coding
ENSG00000112685;91,0553098822886;-0,691193530169556;0,204281193399269;-3,38353971145359;0,000715578582373298;0,00205485759908772;NA;NA;NA;EXOC2;protein_coding
ENSG00000112695;78,3758138358244;-0,465598219993232;0,150919790658661;-3,08507067205179;0,00203503791493011;0,00532285612116786;NA;NA;NA;COX7A2;protein_coding
ENSG00000112697;376,228257010797;0,470030451691445;0,0730410888439314;6,43515121599255;1,23350465411706e-10;8,1870572900933e-10;NA;NA;NA;TMEM30A;protein_coding
ENSG00000112699;5,21802525551223;-0,623207494452907;0,494591381512436;-1,26004519639458;0,20765305845431;0,31297125564659;NA;NA;NA;GMDS;protein_coding
ENSG00000112701;2144,96218832466;-0,717045757822555;0,0816726887266459;-8,77950474022556;1,64196071893476e-18;2,38952806422222e-17;NA;NA;NA;SENP6;protein_coding
ENSG00000112715;7,17892900363363;-1,21204347671528;0,549213089104076;-2,20687288915942;0,0273229409614365;0,0550612389579418;NA;NA;NA;VEGFA;protein_coding
ENSG00000112739;111,193110994107;-0,394069166448523;0,122097748162885;-3,22748922382101;0,00124881744783901;0,00342040871983254;NA;NA;NA;PRPF4B;protein_coding
ENSG00000112742;58,8434218837234;-0,955161656914622;0,176619838898149;-5,4080088786936;6,3729266124806e-08;3,19896784382761e-07;NA;NA;NA;TTK;protein_coding
ENSG00000112759;16,0397851775751;0,987806003470567;0,379219745366076;2,60483800103024;0,00919177087070743;0,0208873933047617;NA;NA;NA;SLC29A1;protein_coding
ENSG00000112763;8,91781052793025;0,328873622785118;0,522563853830436;0,62934629016999;0,529122372369969;0,64904284202509;NA;NA;NA;BTN2A1;protein_coding
ENSG00000112769;5,7193208321578;-0,580949518380396;0,824545225837919;-0,70456962235155;0,481078108604963;0,605009140118807;NA;NA;NA;LAMA4;protein_coding
ENSG00000112773;3,99455197811049;0,222530999339404;1,02018230117287;0,218128661008495;0,82732886677304;0,884141409694721;NA;NA;NA;TENT5A;protein_coding
ENSG00000112782;2,14212400545756;-0,595084857361506;1,22797252607538;-0,484607631461762;0,627954699272864;0,733250754708273;NA;NA;NA;CLIC5;protein_coding
ENSG00000112787;776,431446285574;1,05271932811863;0,116950729111939;9,00139174943514;2,22874154124267e-19;3,59110598391167e-18;NA;NA;NA;FBRSL1;protein_coding
ENSG00000112796;0,323947757937182;-0,317492761921518;2,95187559111873;-0,107556281462794;0,914347678073138;NA;NA;NA;NA;ENPP5;protein_coding
ENSG00000112799;0,294709760260858;-0,335114781292281;2,95168916449716;-0,11353322203538;0,909607825971218;NA;NA;NA;NA;LY86;protein_coding
ENSG00000112812;0,452191004502996;-1,0342205221224;2,95374362481232;-0,3501388927037;0,726234463890005;NA;NA;NA;NA;PRSS16;protein_coding
ENSG00000112837;1,384767408024;-1,04986887867747;2,95224239726923;-0,355617438340624;0,722127082378515;NA;NA;NA;NA;TBX18;protein_coding
ENSG00000112851;9947,52046959534;-0,125163314429519;0,0381360660943128;-3,28201954863365;0,00103066459556051;0,00286925374808387;NA;NA;NA;ERBIN;protein_coding
ENSG00000112852;0,732358104450136;-0,921707411458277;2,9476187048127;-0,312695604066213;0,754511935660296;NA;NA;NA;NA;PCDHB2;protein_coding
ENSG00000112855;3,73269749263411;1,01495565726793;0,751873338915775;1,34990244331782;0,177047277866094;0,274415753172128;NA;NA;NA;HARS2;protein_coding
ENSG00000112874;1,70593933622272;1,2924169327022;1,09333147065094;1,1820906718552;0,237169725289447;NA;NA;NA;NA;NUDT12;protein_coding
ENSG00000112877;0,817826338752603;0,0371106773286543;2,94346261762795;0,0126078303513706;0,989940673318838;NA;NA;NA;NA;CEP72;protein_coding
ENSG00000112893;2224,63287074521;-0,389995413272642;0,047309470553609;-8,24349561956556;1,6725104978822e-16;1,96207144650992e-15;NA;NA;NA;MAN2A1;protein_coding
ENSG00000112902;55,7745984907368;1,71538542895125;0,452890726087029;3,78763646536144;0,000152087155664188;0,000494368012459918;NA;NA;NA;SEMA5A;protein_coding
ENSG00000112936;0,91324248783405;-0,0880519974607108;2,26200542776699;-0,0389265190878141;0,96894897341363;NA;NA;NA;NA;C7;protein_coding
ENSG00000112941;84,1167947262016;0,259818777056145;0,162283107420297;1,60102170328327;0,109372112236082;0,183952034674342;NA;NA;NA;TENT4A;protein_coding
ENSG00000112964;16,1881898441098;0,622424849879706;0,376783821866049;1,65194154780081;0,0985464672315188;0,16824781467861;NA;NA;NA;GHR;protein_coding
ENSG00000112972;111,523574445375;-0,597269072349365;0,117852468958326;-5,06793856444845;4,02147148034401e-07;1,83770282439287e-06;NA;NA;NA;HMGCS1;protein_coding
ENSG00000112977;4726,02747658259;-0,0283561614418211;0,0519798638225517;-0,545522041739528;0,585394525148407;0,698803702600107;NA;NA;NA;DAP;protein_coding
ENSG00000112983;10,5965378969668;-0,2565096854403;0,396410011959072;-0,647081752987571;0,517579034126706;0,639009184288851;NA;NA;NA;BRD8;protein_coding
ENSG00000112984;5,67760793476049;-0,427571586170442;0,686696797342854;-0,622649745600844;0,533514713663959;0,652824666832915;NA;NA;NA;KIF20A;protein_coding
ENSG00000112992;1732,5569803722;0,235158514911746;0,0356948410048823;6,58802528016812;4,45714769416011e-11;3,10086487004975e-10;NA;NA;NA;NNT;protein_coding
ENSG00000112996;16,2094403533679;0,667854556131629;0,32165263068415;2,07632238141847;0,0378641446458135;0,073412439466195;NA;NA;NA;MRPS30;protein_coding
ENSG00000113013;157,880038101707;0,258679918968588;0,113772242945007;2,27366457997689;0,0229861613494259;0,0472556329898955;NA;NA;NA;HSPA9;protein_coding
ENSG00000113048;9,78827232243593;-0,842893111982062;0,537548344658313;-1,56803219721165;0,116873618473819;0,194527006572906;NA;NA;NA;MRPS27;protein_coding
ENSG00000113068;108,670909830889;0,514170068661573;0,128397269379198;4,00452494938242;6,21422327024272e-05;0,000214373796372556;NA;NA;NA;PFDN1;protein_coding
ENSG00000113070;5,04507627321625;2,66270153639063;0,734060620878559;3,62735918622604;0,000286334841179915;0,000888602899464979;NA;NA;NA;HBEGF;protein_coding
ENSG00000113083;236,84933877;0,412801014963682;0,0901087271495214;4,58114355869996;4,62440251231105e-06;1,85714782248746e-05;NA;NA;NA;LOX;protein_coding
ENSG00000113100;1,1307251104261;0,914350017610834;1,23082188289197;0,742877609116318;0,457555782948359;NA;NA;NA;NA;CDH9;protein_coding
ENSG00000113108;1,72731131817682;-1,03766706736237;0,764532142224338;-1,35725760900433;0,174699371646994;NA;NA;NA;NA;APBB3;protein_coding
ENSG00000113119;1,40223490695636;0,889557990136946;1,44664389212735;0,61491151691023;0,538613156581976;NA;NA;NA;NA;TMCO6;protein_coding
ENSG00000113140;76769,2740633351;0,282158735224796;0,0483352205076317;5,83753900905957;5,29774936420406e-09;2,97122235495475e-08;NA;NA;NA;SPARC;protein_coding
ENSG00000113141;140,646147326574;-0,0391823949965362;0,118800222479691;-0,329817522044072;0,741537846859842;0,821040613736539;NA;NA;NA;IK;protein_coding
ENSG00000113161;38,2885294783594;-0,597765439734363;0,211766360103746;-2,82275919292146;0,00476123185711644;0,011475749246359;NA;NA;NA;HMGCR;protein_coding
ENSG00000113163;248,081877039314;0,264298267514142;0,0910703811761469;2,90213200055615;0,00370632331830137;0,00918206024931541;NA;NA;NA;CERT1;protein_coding
ENSG00000113194;32,8184849242685;-0,755628026227028;0,208317441859023;-3,6272912123143;0,000286410206246427;0,000888602899464979;NA;NA;NA;FAF2;protein_coding
ENSG00000113212;0,340142731145636;-1,20402441799172;2,95405315794203;-0,407583869895731;0,683579208415328;NA;NA;NA;NA;PCDHB7;protein_coding
ENSG00000113231;1,7301579710473;0,781920566447245;1,22123771215448;0,640268932628847;0,521997774734961;NA;NA;NA;NA;PDE8B;protein_coding
ENSG00000113240;47,9865381622629;-0,440781627863208;0,219829205456786;-2,0051094982912;0,0449513422795701;0,0854046219049761;NA;NA;NA;CLK4;protein_coding
ENSG00000113248;0,584364646875449;-1,07037613653331;2,94905347630439;-0,362955824685366;0,716637884023149;NA;NA;NA;NA;PCDHB15;protein_coding
ENSG00000113249;0,32306413514481;-0,850573953367151;2,9506942388741;-0,288262315410798;0,773145951294508;NA;NA;NA;NA;HAVCR1;protein_coding
ENSG00000113262;0,871934664993265;-1,53330369806827;2,94551332679573;-0,520555681795632;0,602676329174281;NA;NA;NA;NA;GRM6;protein_coding
ENSG00000113263;1,15009247875468;-1,15322126583658;2,9477014083584;-0,391227300895046;0,695629230080297;NA;NA;NA;NA;ITK;protein_coding
ENSG00000113269;397,441523155341;0,226727942991532;0,0840457789345571;2,69767198145757;0,00698262063168984;0,0163043353164614;NA;NA;NA;RNF130;protein_coding
ENSG00000113272;1,83296829952596;-1,19534829135657;1,50771651412125;-0,79282032143374;0,427882515010505;0,554008745582867;NA;NA;NA;THG1L;protein_coding
ENSG00000113273;19,2500815688655;0,447896235965214;0,300987399324916;1,48808965747337;0,136727250646231;0,221331790511029;NA;NA;NA;ARSB;protein_coding
ENSG00000113282;2151,44262589397;0,3741250993004;0,0432612946576082;8,64803289548813;5,2394729301001e-18;7,2077353081811e-17;NA;NA;NA;CLINT1;protein_coding
ENSG00000113300;318,642476951578;-0,0334634432471091;0,0895868406146696;-0,373530788869337;0,708753434607191;0,797395462035496;NA;NA;NA;CNOT6;protein_coding
ENSG00000113303;0,650565140328847;-1,05746570360703;2,95081394505041;-0,358364072862264;0,720070874346857;NA;NA;NA;NA;BTNL8;protein_coding
ENSG00000113312;282,592645309087;-0,933753121419462;0,0990943190007641;-9,42287237891267;4,38913431982299e-21;8,43245805687204e-20;NA;NA;NA;TTC1;protein_coding
ENSG00000113318;75,487099150232;-0,896148847151496;0,173654110590484;-5,1605392127159;2,46239577250704e-07;1,15604169847706e-06;NA;NA;NA;MSH3;protein_coding
ENSG00000113319;260,047185476846;0,0103490067450233;0,0836599928120754;0,123703175163667;0,901550297556377;0,935121686988795;NA;NA;NA;RASGRF2;protein_coding
ENSG00000113327;1,24563134726172;-1,08944797887752;2,94641944047072;-0,369753187178086;0,711566398198205;NA;NA;NA;NA;GABRG2;protein_coding
ENSG00000113328;1755,33920923647;0,77660660940421;0,0807193604146606;9,62106990707968;6,51499365541669e-22;1,40534966691252e-20;NA;NA;NA;CCNG1;protein_coding
ENSG00000113356;1413,38600692835;-1,34326674200315;0,126030359455747;-10,6582790670752;1,59521841797435e-26;6,66517907475702e-25;NA;NA;NA;POLR3G;protein_coding
ENSG00000113360;179,659002004092;-0,771917461720504;0,120477079641522;-6,40717275034668;1,48242822540447e-10;9,76367135629993e-10;NA;NA;NA;DROSHA;protein_coding
ENSG00000113361;117,463084223493;0,287963691106561;0,195729875292041;1,47123013631364;0,141228889767178;0,227156372224243;NA;NA;NA;CDH6;protein_coding
ENSG00000113368;62,8836015611528;-0,318611575244555;0,212192174579696;-1,50152368189662;0,133220166148475;0,216592313833991;NA;NA;NA;LMNB1;protein_coding
ENSG00000113369;841,396661811812;0,0523208842152215;0,0760114121879058;0,688329327257866;0,491245417450855;0,614667983290575;NA;NA;NA;ARRDC3;protein_coding
ENSG00000113384;239,598732288573;0,80681842101798;0,119485353006507;6,75244622639263;1,4537295042548e-11;1,05674394970307e-10;NA;NA;NA;GOLPH3;protein_coding
ENSG00000113387;884,119516795461;-0,422614234639478;0,0734060144577267;-5,75721536935989;8,55127836084712e-09;4,6948321181428e-08;NA;NA;NA;SUB1;protein_coding
ENSG00000113389;25,3759082041391;0,708729161397159;0,267316830262524;2,65127025747364;0,00801896473936847;0,0184815147509833;NA;NA;NA;NPR3;protein_coding
ENSG00000113391;247,844734993499;0,124247940025034;0,0804845769651025;1,54374843864691;0,122649286759845;0,202317288944412;NA;NA;NA;FAM172A;protein_coding
ENSG00000113396;0,864109480461428;-1,09631127753101;2,94860297900285;-0,37180701686117;0,710036538941376;NA;NA;NA;NA;SLC27A6;protein_coding
ENSG00000113407;40,7434754891519;-0,128151005406686;0,156697438594054;-0,817824506619274;0,413457402462243;0,539897541211107;NA;NA;NA;TARS1;protein_coding
ENSG00000113441;2303,27873862653;0,301822070526403;0,0420525223835993;7,17726436890538;7,11200840998355e-13;5,85916986634916e-12;NA;NA;NA;LNPEP;protein_coding
ENSG00000113448;2658,19293874242;0,553185616535782;0,0534779353567502;10,3441842480547;4,44687204371961e-25;1,49755861758705e-23;NA;NA;NA;PDE4D;protein_coding
ENSG00000113456;37,2556600707621;0,174393097224349;0,228161017453646;0,764342213979561;0,444663335168654;0,57083200576013;NA;NA;NA;RAD1;protein_coding
ENSG00000113460;29,4549976192955;-1,33915249032678;0,244238742939585;-5,48296504563175;4,18255683549385e-08;2,13401132873238e-07;NA;NA;NA;BRIX1;protein_coding
ENSG00000113494;0,623736760031648;-1,21898337261822;2,95573126454719;-0,412413465066811;0,680036395452657;NA;NA;NA;NA;PRLR;protein_coding
ENSG00000113504;2,34763539215538;-0,805262360253816;1,56838976766374;-0,513432551561037;0,607648780328241;0,717061949886413;NA;NA;NA;SLC12A7;protein_coding
ENSG00000113522;420,669659451524;-0,462539929611236;0,080231785686117;-5,76504593105762;8,16356054886443e-09;4,48872699560864e-08;NA;NA;NA;RAD50;protein_coding
ENSG00000113532;248,30282838808;-0,181100247742489;0,0815734400418418;-2,22008839702722;0,0264127676781239;0,053411590387242;NA;NA;NA;ST8SIA4;protein_coding
ENSG00000113552;0,908948593432924;-0,545102146657559;2,94453988706402;-0,185123030274546;0,853132538254388;NA;NA;NA;NA;GNPDA1;protein_coding
ENSG00000113555;1,11062743961938;-1,43285686365576;2,94837098128168;-0,485982555367874;0,626979534367062;NA;NA;NA;NA;PCDH12;protein_coding
ENSG00000113558;8767,10997059251;-0,692919506079003;0,0671983633873244;-10,3115533050275;6,24831545205938e-25;2,06605296875124e-23;NA;NA;NA;SKP1;protein_coding
ENSG00000113569;60,824024795153;-0,576171777677888;0,1759076642782;-3,27542168240415;0,00105504362886125;0,00293152557089459;NA;NA;NA;NUP155;protein_coding
ENSG00000113575;256,267788678692;0,773433328490048;0,110655183393133;6,98958064840231;2,75709090984736e-12;2,15801930474473e-11;NA;NA;NA;PPP2CA;protein_coding
ENSG00000113578;0,343713568350481;-0,828512385583926;2,95216298433607;-0,280645882351328;0,778982020659719;NA;NA;NA;NA;FGF1;protein_coding
ENSG00000113580;276,790721154897;0,997005061672482;0,136628421791641;7,29720104059254;2,93815619475234e-13;2,50404404628163e-12;NA;NA;NA;NR3C1;protein_coding
ENSG00000113583;76,8444538332124;-0,210992255846676;0,144443260345275;-1,46072759187465;0,144090213807493;0,231121273538759;NA;NA;NA;C5orf15;protein_coding
ENSG00000113593;45,0094215995101;-1,1455436378252;0,228570920891437;-5,01176454711529;5,3933171626997e-07;2,43107730653747e-06;NA;NA;NA;PPWD1;protein_coding
ENSG00000113594;2,28840315639318;-0,612104152405286;1,3930443489292;-0,439400334150019;0,660371484442623;0,75981704082519;NA;NA;NA;LIFR;protein_coding
ENSG00000113595;107,936412455962;-0,437045403993913;0,1570422145252;-2,78298039361756;0,00538620609428148;0,0128651363254402;NA;NA;NA;TRIM23;protein_coding
ENSG00000113597;91,7053811855598;-0,394000466445;0,178015611661305;-2,21329164767094;0,0268775450840195;0,0542536492822774;NA;NA;NA;TRAPPC13;protein_coding
ENSG00000113600;0,7806734846397;-0,216409925454402;2,9436417126338;-0,0735177533752131;0,941394117151826;NA;NA;NA;NA;C9;protein_coding
ENSG00000113615;222,139488163074;-0,236748517636671;0,0787299390857836;-3,00709641574486;0,00263756093080791;0,00674634511367144;NA;NA;NA;SEC24A;protein_coding
ENSG00000113621;7,79348595144838;-0,198528850808916;0,444077271068961;-0,447059247889511;0,654832282017588;0,755440216485796;NA;NA;NA;TXNDC15;protein_coding
ENSG00000113638;2871,88829360662;-0,0297062241636657;0,0379697052466497;-0,782366467442801;0,433999234699631;0,560150189448577;NA;NA;NA;TTC33;protein_coding
ENSG00000113643;551,3785070504;-0,707482001936246;0,117455742144473;-6,02339220730501;1,70798876289609e-09;1,00711250062882e-08;NA;NA;NA;RARS1;protein_coding
ENSG00000113645;102,895716982971;0,937089106426057;0,186912012579662;5,01353066340062;5,34402464131785e-07;2,40960319479582e-06;NA;NA;NA;WWC1;protein_coding
ENSG00000113648;118,682078822427;0,421496742534507;0,105807130301154;3,9836326846293;6,78697493015262e-05;0,000233029593669615;NA;NA;NA;MACROH2A1;protein_coding
ENSG00000113649;53,5575346870752;-0,895356832192133;0,18783984922863;-4,76659684230445;1,87363692569103e-06;7,93764487229129e-06;NA;NA;NA;TCERG1;protein_coding
ENSG00000113657;4,63780669597754;-1,19683152041353;0,89903473835359;-1,3312405732011;0,18310986507337;0,281865095798572;NA;NA;NA;DPYSL3;protein_coding
ENSG00000113658;941,748927772316;-0,0582950480067126;0,0479000817900839;-1,21701353793472;0,223599065060993;0,331961063604093;NA;NA;NA;SMAD5;protein_coding
ENSG00000113712;1788,01767638343;0,522463746200808;0,0594865473595022;8,78288906302361;1,59328302197667e-18;2,32332530264639e-17;NA;NA;NA;CSNK1A1;protein_coding
ENSG00000113716;4,18690474988533;1,46182388168966;0,70287481178064;2,07977844302932;0,0375458592351972;0,0729019599690607;NA;NA;NA;HMGXB3;protein_coding
ENSG00000113719;263,327000298082;0,440942385824256;0,141764029157725;3,11039682241021;0,00186836156153977;0,00492310232930483;NA;NA;NA;ERGIC1;protein_coding
ENSG00000113721;0,431625741503629;-1,38565404361886;2,95152226876996;-0,469470977156588;0,638733025254168;NA;NA;NA;NA;PDGFRB;protein_coding
ENSG00000113732;1957,42550159139;-0,229134390895854;0,0327678487964327;-6,99265894198094;2,69724661632626e-12;2,11458334189621e-11;NA;NA;NA;ATP6V0E1;protein_coding
ENSG00000113734;1,01647230318792;-0,44167716548311;2,9484257738581;-0,149801012255147;0,880921610706377;NA;NA;NA;NA;BNIP1;protein_coding
ENSG00000113739;1,10749957484435;-1,75569462594798;2,94342066664647;-0,596481041885288;0,550853915041843;NA;NA;NA;NA;STC2;protein_coding
ENSG00000113742;2598,34853033776;0,730759216369395;0,0643938189258785;11,3482820021988;7,56341767922002e-30;5,27702184681274e-28;NA;NA;NA;CPEB4;protein_coding
ENSG00000113749;0,47426957052572;-1,14676187550984;2,94893526856486;-0,388873193567226;0,697369952925955;NA;NA;NA;NA;HRH2;protein_coding
ENSG00000113758;1771,01845258851;0,677130539400199;0,068976797415659;9,81678716278697;9,53335202517737e-23;2,29398249556331e-21;NA;NA;NA;DBN1;protein_coding
ENSG00000113761;149,606375841963;-0,421312897941713;0,123157684435062;-3,42092253418308;0,000624091060917686;0,00181212581646788;NA;NA;NA;ZNF346;protein_coding
ENSG00000113790;3,62044351213962;0,689742154851777;0,759435276781592;0,908230333695892;0,363756540860375;0,48842521904475;NA;NA;NA;EHHADH;protein_coding
ENSG00000113810;718,730574512842;-0,875885442988135;0,0873352582667306;-10,0290015781838;1,13660067945314e-23;3,133064481623e-22;NA;NA;NA;SMC4;protein_coding
ENSG00000113811;61,495426557592;-0,0691446321255486;0,152438651279629;-0,453589896952785;0,650124026524011;0,75221047010816;NA;NA;NA;SELENOK;protein_coding
ENSG00000113812;60,5535505245097;-0,155720646889759;0,186281828990295;-0,835941152896194;0,403188009497484;0,529474743740302;NA;NA;NA;ACTR8;protein_coding
ENSG00000113838;6,87231153769685;-0,428189301451841;0,578339370321054;-0,740377230784305;0,4590711307253;0,583930149008751;NA;NA;NA;TBCCD1;protein_coding
ENSG00000113845;623,2823888594;-1,02562251830307;0,084162113258633;-12,1862733549869;3,67862293757901e-34;6,23740461346246e-32;NA;NA;NA;TIMMDC1;protein_coding
ENSG00000113851;2225,5682009395;-0,324300553818733;0,0622711220079965;-5,20788036832047;1,91010002991469e-07;9,07857843422945e-07;NA;NA;NA;CRBN;protein_coding
ENSG00000113916;8,33255829424058;1,03421709595089;0,54867948319807;1,88492029977644;0,0594405989798484;0,109177832765354;NA;NA;NA;BCL6;protein_coding
ENSG00000113924;805,040023720341;-0,105487808228473;0,0463555500203846;-2,27562413092036;0,0228685157796172;0,0470403014668327;NA;NA;NA;HGD;protein_coding
ENSG00000113946;16,4293743672911;0,00665529076905167;0,369122939916993;0,0180300112763197;0,985614911762959;0,991120380892867;NA;NA;NA;CLDN16;protein_coding
ENSG00000113966;1,84691178625241;0,180663763766627;1,39808135841814;0,129222639783309;0,897181482443127;0,931923077951433;NA;NA;NA;ARL6;protein_coding
ENSG00000113971;286,530046403005;-0,619761581206052;0,0788013042944757;-7,8648645064305;3,69497160696771e-15;3,7863721695575e-14;NA;NA;NA;NPHP3;protein_coding
ENSG00000114013;1,00399284152817;0,46740304566213;2,94305955037046;0,158815354450879;0,873814351247201;NA;NA;NA;NA;CD86;protein_coding
ENSG00000114019;1,71896806674677;-1,20652713712356;1,29996475749113;-0,928122958850132;0,353343791552998;NA;NA;NA;NA;AMOTL2;protein_coding
ENSG00000114021;10,4700835809071;0,049207129965397;0,440841554751823;0,111620897429006;0,911124001816085;0,941402267022047;NA;NA;NA;NIT2;protein_coding
ENSG00000114023;6,6780280942424;0,338338375432233;0,642833307695172;0,52632365402054;0,598663350879425;0,709674740470187;NA;NA;NA;FAM162A;protein_coding
ENSG00000114026;50,2407014142085;-0,717614328319432;0,17393326041544;-4,12580277403764;3,69443780118906e-05;0,000131922445128145;NA;NA;NA;OGG1;protein_coding
ENSG00000114030;568,813683897227;0,316753448128965;0,0558627254445886;5,67021114004113;1,42621643903989e-08;7,65161446434132e-08;NA;NA;NA;KPNA1;protein_coding
ENSG00000114054;115,254682061002;-0,318737688259087;0,119670456724607;-2,66346178482953;0,00773411961428267;0,0178815494237308;NA;NA;NA;PCCB;protein_coding
ENSG00000114062;668,692642038967;-0,946824568969564;0,0908426624000804;-10,4226862572527;1,95356169203223e-25;7,03378681313927e-24;NA;NA;NA;UBE3A;protein_coding
ENSG00000114098;2479,79779280176;-0,124781185375358;0,0308565115765549;-4,04391744237763;5,25654354040536e-05;0,000183112560693242;NA;NA;NA;ARMC8;protein_coding
ENSG00000114107;1491,2062221018;-1,10279879772332;0,105177046073344;-10,4851660974991;1,01067918104272e-25;3,75962342295022e-24;NA;NA;NA;CEP70;protein_coding
ENSG00000114115;1,44799558678945;-1,76459468139406;2,70326547598839;-0,652764109580793;0,5139083648788;NA;NA;NA;NA;RBP1;protein_coding
ENSG00000114120;58,4936509172879;0,37910046062105;0,146232206965339;2,59245530439753;0,00952935627656949;0,0215738353089483;NA;NA;NA;SLC25A36;protein_coding
ENSG00000114125;107,121182887665;0,0229017027054582;0,119284868760411;0,191991682964058;0,847748720269768;0,898261287528976;NA;NA;NA;RNF7;protein_coding
ENSG00000114126;198,148110089763;-0,721377562511241;0,0863523908826648;-8,35388059482273;6,6056122919535e-17;8,08079181554245e-16;NA;NA;NA;TFDP2;protein_coding
ENSG00000114127;1738,7897668378;-0,346389868860856;0,0694206347822466;-4,9897248843573;6,04653453952659e-07;2,708773169136e-06;NA;NA;NA;XRN1;protein_coding
ENSG00000114166;1031,38637426748;0,419353510360192;0,0550026131136277;7,62424704247899;2,45462890468041e-14;2,32273839636923e-13;NA;NA;NA;KAT2B;protein_coding
ENSG00000114200;0,298692213495451;-1,01357114075013;2,95667939198785;-0,342807253128885;0,731743469034517;NA;NA;NA;NA;BCHE;protein_coding
ENSG00000114204;0,275062812964659;-1,0881801994559;2,95179849463341;-0,368649893085281;0,712388701517502;NA;NA;NA;NA;SERPINI2;protein_coding
ENSG00000114209;3859,67499377947;-0,520804306656695;0,066177044151512;-7,86986353552322;3,55028300762267e-15;3,64579062092632e-14;NA;NA;NA;PDCD10;protein_coding
ENSG00000114251;0,309714919267547;-1,36333724337276;2,95331963842316;-0,461628746728097;0,644347576085552;NA;NA;NA;NA;WNT5A;protein_coding
ENSG00000114268;13,2480135349029;0,0258129831390024;0,277539231400808;0,0930066103041288;0,92589830972492;0,951275216825815;NA;NA;NA;PFKFB4;protein_coding
ENSG00000114270;0,385982252044335;-1,10419049706795;2,95161368907042;-0,374097227274921;0,708331981497028;NA;NA;NA;NA;COL7A1;protein_coding
ENSG00000114279;0,594475870517152;-1,15484519965419;2,944798929771;-0,3921643640858;0,694936772816527;NA;NA;NA;NA;FGF12;protein_coding
ENSG00000114302;130,737295575183;-0,0545315147676618;0,12217771326502;-0,446329476222687;0,655359267185143;0,755988358048711;NA;NA;NA;PRKAR2A;protein_coding
ENSG00000114315;2,04054135792271;-0,525448631041639;1,35924837165539;-0,386572933982411;0,699072398605883;0,78993262492451;NA;NA;NA;HES1;protein_coding
ENSG00000114316;361,55328235487;0,488401339247454;0,0878233068109228;5,56118138774878;2,67954513963301e-08;1,40348876530634e-07;NA;NA;NA;USP4;protein_coding
ENSG00000114331;1179,05356298618;-0,326126091340155;0,0573968567811644;-5,68195036504469;1,33167312465249e-08;7,15755897666148e-08;NA;NA;NA;ACAP2;protein_coding
ENSG00000114346;11,3422761027093;-1,26298613286114;0,368680178337674;-3,42569578477411;0,000613226797254459;0,00178306543520728;NA;NA;NA;ECT2;protein_coding
ENSG00000114349;1,27905080676836;-1,46051692864555;2,94820766129424;-0,495391470492411;0,620323814390384;NA;NA;NA;NA;GNAT1;protein_coding
ENSG00000114353;2980,46345532806;0,669268137146878;0,0773276373267134;8,65496684347388;4,9305497590709e-18;6,79558379837163e-17;NA;NA;NA;GNAI2;protein_coding
ENSG00000114354;311,602092545046;-0,050995641995609;0,0850357991322599;-0,599696157571157;0,54870874950156;0,665703239086948;NA;NA;NA;TFG;protein_coding
ENSG00000114374;48,4180713795271;-0,67756892192013;0,317448048679254;-2,13442459243067;0,0328080402773803;0,0647246934771004;NA;NA;NA;USP9Y;protein_coding
ENSG00000114383;81,8755761276942;0,82114873709603;0,202187651429092;4,0613199238036;4,87960489162084e-05;0,000170920966921968;NA;NA;NA;TUSC2;protein_coding
ENSG00000114388;2,02016267608469;-1,54772406576329;1,41127247522968;-1,09668692114993;0,272778275701176;0,39108875222087;NA;NA;NA;NPRL2;protein_coding
ENSG00000114391;40,7766587382102;0,0632648395372814;0,233029353664235;0,271488713943042;0,786015178840844;0,854710912591885;NA;NA;NA;RPL24;protein_coding
